battery_level,c02_level,cca2,cca3,cn,device_id,device_name,humidity,ip,latitude,lcd,longitude,scale,temp,timestamp
5,1422,JP,JPN,Japan,836,sensor-pad-836vwZ1tMU7V,74,221.247.176.1,35.69,red,139.75,Celsius,16,1458444054417
8,1242,KR,KOR,Republic of Korea,837,device-mac-837l41u3Wgw,65,203.234.255.177,37.57,yellow,126.98,Celsius,22,1458444054417
2,1267,US,USA,United States,838,sensor-pad-838Rza2xTieG,55,128.109.16.177,35.78,yellow,-79.71,Celsius,21,1458444054417
0,1356,US,USA,United States,839,meter-gauge-839Hz5FZ,30,208.254.64.206,38,yellow,-97,Celsius,16,1458444054418
1,1491,US,USA,United States,840,sensor-pad-840qdHwBi,32,64.106.202.99,40.72,red,-74.05,Celsius,29,1458444054418
5,1369,US,USA,United States,841,meter-gauge-841GRHy0g,70,137.39.5.213,38,yellow,-97,Celsius,12,1458444054418
5,1161,US,USA,United States,842,sensor-pad-842oeTwU,64,24.3.60.1,40.34,yellow,-79.55,Celsius,12,1458444054418
9,927,HU,HUN,Hungary,843,device-mac-843gqUozsQj7,37,84.3.72.1,46.42,green,20.33,Celsius,13,1458444054418
6,1054,US,USA,United States,844,sensor-pad-844qsFz59dUs,30,65.90.11.66,27.89,yellow,-97.32,Celsius,10,1458444054418
9,1509,US,USA,United States,845,therm-stick-8457QH9l,29,68.152.140.1,33.82,red,-84.36,Celsius,24,1458444054419
7,1434,KR,KOR,Republic of Korea,846,sensor-pad-8463iddf,55,203.152.167.1,37.66,red,126.83,Celsius,20,1458444054419
3,882,UA,UKR,Ukraine,847,meter-gauge-8474ufFXbo,45,195.222.127.65,50.45,green,30.52,Celsius,14,1458444054419
9,1599,JP,JPN,Japan,848,sensor-pad-848YsUqtVtPmX,62,211.134.168.226,35.69,red,139.69,Celsius,29,1458444054419
3,980,CN,CHN,China,849,device-mac-8490g0e0Yw,31,220.164.94.1,25.04,green,102.72,Celsius,19,1458444054419
3,1597,US,USA,United States,850,sensor-pad-850u9XMRzAzi,50,70.164.64.1,35.25,red,-97.46,Celsius,32,1458444054419
6,1260,RU,RUS,Russia,851,meter-gauge-851SHvRkcANtN,53,212.188.41.57,55.75,yellow,37.62,Celsius,16,1458444054420
4,1088,IE,IRL,Ireland,852,sensor-pad-852mXB18Ja,44,31.13.24.47,53.35,yellow,-6.26,Celsius,26,1458444054420
1,1535,RU,RUS,Russia,853,meter-gauge-8538TszjxFey,45,89.175.99.233,55.75,red,37.62,Celsius,17,1458444054420
8,1520,CN,CHN,China,854,sensor-pad-854SPBFeq,72,211.136.2.174,35,red,105,Celsius,31,1458444054420
3,866,JP,JPN,Japan,855,device-mac-855Sy83SZ1hRn,83,210.191.213.210,35.69,green,139.69,Celsius,29,1458444054420
6,1413,US,USA,United States,856,sensor-pad-8564eR1zRhC,93,64.198.101.109,38,red,-97,Celsius,26,1458444054421
0,990,US,USA,,857,meter-gauge-857Qg2xEOp,63,80.91.251.215,47,green,8,Celsius,22,1458444054421
3,858,CN,CHN,China,858,sensor-pad-858QIdy8FF,87,218.1.61.197,31.05,green,121.4,Celsius,16,1458444054421
6,1371,US,USA,United States,859,meter-gauge-859dx5kmU,53,165.193.38.158,38.65,yellow,-90.53,Celsius,13,1458444054421
1,810,KR,KOR,Republic of Korea,860,sensor-pad-860mJdntE,61,210.92.194.189,37.57,green,126.98,Celsius,11,1458444054421
8,1570,US,USA,United States,861,device-mac-8613edjBp,81,64.17.120.174,43.17,red,-72.5,Celsius,19,1458444054421
7,1099,US,USA,United States,862,sensor-pad-862IYJ0e,61,69.22.153.225,38.95,yellow,-77.22,Celsius,34,1458444054422
8,1292,CN,CHN,China,863,meter-gauge-863e8kaN,44,61.150.152.97,28.18,yellow,113.11,Celsius,27,1458444054422
2,972,FR,FRA,France,864,sensor-pad-864nHsNV,53,194.167.210.254,48.86,green,2.35,Celsius,12,1458444054422
2,1227,ES,ESP,Spain,865,therm-stick-865p9PKPceS,81,195.57.160.1,40.4,yellow,-3.68,Celsius,29,1458444054422
5,1335,GB,GBR,United Kingdom,866,sensor-pad-866HdDfWf77,36,80.248.182.38,51.5,yellow,-0.13,Celsius,29,1458444054422
0,1127,IL,ISR,Israel,867,device-mac-867ZhqYc,45,87.69.62.1,31.5,yellow,34.75,Celsius,17,1458444054422
7,1442,NI,NIC,Nicaragua,868,sensor-pad-868V4UBlqbZsj,96,200.9.187.39,12.15,red,-86.27,Celsius,28,1458444054423
0,1539,US,USA,United States,869,meter-gauge-8698KzyzfNZ,51,208.67.201.153,45.58,red,-122.91,Celsius,32,1458444054423
4,867,GB,GBR,United Kingdom,870,sensor-pad-870fRpDLSkgYx,70,212.219.151.81,51.5,green,-0.13,Celsius,34,1458444054423
3,1465,US,USA,United States,871,meter-gauge-871sYwhAU,47,24.206.197.1,30.5,red,-99.79,Celsius,10,1458444054423
5,954,DE,DEU,Germany,872,sensor-pad-87266QSePx,61,129.206.218.1,48.77,green,9.18,Celsius,16,1458444054423
1,1173,US,USA,United States,873,device-mac-873TkYao77,95,209.81.10.1,37.39,yellow,-122.08,Celsius,33,1458444054423
3,1233,NO,NOR,Norway,874,sensor-pad-8740OFsQ1,54,95.34.6.119,59.89,yellow,10.53,Celsius,31,1458444054424
2,1090,FR,FRA,France,875,therm-stick-875TPuEvq,78,86.218.133.1,48.02,yellow,7.33,Celsius,23,1458444054424
2,1486,US,USA,United States,876,sensor-pad-876l2ZtlLie,66,216.218.159.1,37.52,red,-121.9,Celsius,21,1458444054424
7,1021,PL,POL,Poland,877,meter-gauge-877qysuK12sAo,83,212.85.100.128,52.23,yellow,21.02,Celsius,14,1458444054424
5,995,CN,CHN,China,878,sensor-pad-878dgegckMv,97,221.218.160.1,39.93,green,116.39,Celsius,34,1458444054424
4,1045,US,USA,United States,879,device-mac-879U81cKakCB,79,69.90.129.129,40.69,yellow,-74.02,Celsius,29,1458444054424
4,1048,US,USA,United States,880,sensor-pad-880mhCUcRX8,86,141.218.144.1,42.27,yellow,-85.62,Celsius,31,1458444054425
9,1406,TW,TWN,Taiwan,881,meter-gauge-881O4XJr,61,61.218.128.1,23.5,red,121,Celsius,28,1458444054425
1,1484,TW,TWN,Taiwan,882,sensor-pad-882IKHSBJBI8,77,203.78.181.229,25.04,red,121.53,Celsius,29,1458444054425
5,971,ID,IDN,Indonesia,883,meter-gauge-883uh7bKXzX2c,56,202.149.85.217,-6.17,green,106.83,Celsius,14,1458444054425
0,908,US,USA,United States,884,sensor-pad-88435sF8u,29,216.16.5.138,36.9,green,-89.57,Celsius,31,1458444054425
8,942,CA,CAN,Canada,885,device-mac-885MPusGV,39,207.236.80.182,43.69,green,-79.56,Celsius,10,1458444054425
1,1438,DE,DEU,Germany,886,sensor-pad-886hGZgR,60,195.71.212.174,51,red,9,Celsius,13,1458444054426
9,890,US,USA,United States,887,meter-gauge-887tsaYpx,87,4.59.200.18,38,green,-97,Celsius,17,1458444054426
0,1405,JP,JPN,Japan,888,sensor-pad-888zWjj4H,29,123.230.64.1,35.69,red,139.75,Celsius,16,1458444054426
2,1094,US,USA,United States,889,meter-gauge-889L47K7tN,72,128.230.65.1,43.04,yellow,-76.14,Celsius,20,1458444054426
7,1237,KR,KOR,Republic of Korea,890,sensor-pad-890ohFHgA,59,203.230.80.1,37.57,yellow,126.98,Celsius,29,1458444054426
6,1054,UA,UKR,Ukraine,891,device-mac-891mRh5G4oAMo,79,188.230.77.1,50.45,yellow,30.52,Celsius,15,1458444054426
4,975,PL,POL,Poland,892,sensor-pad-892TMLKM,45,86.111.204.1,52.23,green,21.02,Celsius,24,1458444054427
7,877,RU,RUS,Russia,893,meter-gauge-893uNoLv,79,195.242.2.1,55.75,green,37.62,Celsius,28,1458444054427
2,1024,RU,RUS,Russia,894,sensor-pad-894imFgkYc,42,195.182.129.245,59.93,yellow,30.2,Celsius,18,1458444054427
2,1072,DK,DNK,Denmark,895,therm-stick-895wyF2vJ9,30,77.66.55.67,55.68,yellow,12.57,Celsius,27,1458444054427
0,963,KR,KOR,Republic of Korea,896,sensor-pad-896bj7Gzy,56,58.123.122.1,37.57,green,126.98,Celsius,27,1458444054427
8,1399,US,USA,United States,897,device-mac-8974FYJ5,93,138.123.138.1,39.3,yellow,-75.57,Celsius,31,1458444054427
4,820,IN,IND,India,898,sensor-pad-898FinWq4,95,210.89.62.249,28.67,green,77.22,Celsius,11,1458444054428
3,1189,CL,CHL,Chile,899,meter-gauge-8999HhQOMB,71,200.72.3.142,-33.45,yellow,-70.67,Celsius,34,1458444054428
4,1134,JP,JPN,Japan,900,sensor-pad-900W7qaGBsOJE,39,211.10.249.26,35.69,yellow,139.69,Celsius,34,1458444054428
6,1000,US,USA,United States,901,meter-gauge-901bbQuMD,90,192.205.34.65,38,green,-97,Celsius,10,1458444054428
0,1247,US,USA,United States,902,sensor-pad-902e7sjet,91,209.251.76.23,42.67,yellow,-71.08,Celsius,29,1458444054428
3,1040,CH,CHE,Switzerland,903,device-mac-903qaVviX,38,193.16.220.1,47,yellow,8,Celsius,26,1458444054428
0,1483,GB,GBR,United Kingdom,904,sensor-pad-904VPVxQ1F,91,195.122.130.227,51.5,red,-0.13,Celsius,12,1458444054429
4,933,CN,CHN,China,905,therm-stick-905Zh6Xm5xLT,50,218.16.225.1,23.12,green,113.25,Celsius,14,1458444054429
1,1129,RU,RUS,Russia,906,sensor-pad-906wihF1mI,62,217.147.1.1,55.75,yellow,37.62,Celsius,24,1458444054429
8,1161,DE,DEU,Germany,907,meter-gauge-907Q022Firel9,32,194.152.54.2,51,yellow,9,Celsius,18,1458444054429
5,1419,US,USA,United States,908,sensor-pad-90839qmfWfu0J,64,38.122.74.21,38,red,-97,Celsius,22,1458444054429
5,1252,US,USA,United States,909,device-mac-909HQeNNkqid,47,68.85.214.141,38,yellow,-97,Celsius,23,1458444054429
3,1350,JP,JPN,Japan,910,sensor-pad-910lttAe1p,40,220.28.149.1,35.69,yellow,139.69,Celsius,25,1458444054430
8,1101,JP,JPN,Japan,911,meter-gauge-91118Ty2,51,125.28.130.1,35.69,yellow,139.69,Celsius,20,1458444054430
3,1243,NO,NOR,Norway,912,sensor-pad-912Yv6jF,46,217.116.84.146,59.95,yellow,10.75,Celsius,28,1458444054430
7,824,DE,DEU,Germany,913,meter-gauge-913ZKurCt,54,212.12.32.74,51,green,9,Celsius,12,1458444054430
5,837,ES,ESP,Spain,914,sensor-pad-914x1sLG3Ps,92,80.33.153.52,40.4,green,-3.68,Celsius,26,1458444054430
0,877,KR,KOR,Republic of Korea,915,device-mac-915u1MkX,93,125.134.15.21,37.57,green,126.98,Celsius,32,1458444054430
7,964,BR,BRA,Brazil,916,sensor-pad-916K2ffmS,39,189.85.187.241,-23.55,green,-46.64,Celsius,24,1458444054430
5,1059,CN,CHN,China,917,meter-gauge-917VMQUnSJ7Rp,33,219.145.65.253,34.26,yellow,108.93,Celsius,26,1458444054431
7,1003,US,USA,United States,918,sensor-pad-918d4S2Z,39,216.201.168.57,30.32,yellow,-97.88,Celsius,17,1458444054431
4,1432,CA,CAN,Canada,919,meter-gauge-919nc54Djgbtp,81,142.46.6.26,43.66,red,-79.39,Celsius,20,1458444054431
1,1084,FR,FRA,France,920,sensor-pad-920AON8AhUU,33,84.96.148.61,48.86,yellow,2.35,Celsius,32,1458444054431
7,1361,CN,CHN,China,921,device-mac-921DmVFspHlF,42,222.132.99.17,36.67,yellow,117,Celsius,14,1458444054431
8,1591,CN,CHN,China,922,sensor-pad-922NcQ8W2tFz,66,218.107.207.37,24.48,red,118.08,Celsius,20,1458444054431
4,1066,FR,FRA,France,923,meter-gauge-923eeg86prjp,59,83.167.52.49,48.8,yellow,2.34,Celsius,20,1458444054432
2,1398,TW,TWN,Taiwan,924,sensor-pad-924UbIAy5D,70,58.86.2.109,25.04,yellow,121.53,Celsius,15,1458444054432
7,840,KR,KOR,Republic of Korea,925,therm-stick-9256iAFcd5a58,48,124.243.22.38,37.6,green,126.98,Celsius,20,1458444054432
2,1289,IE,IRL,Ireland,926,sensor-pad-926PemGQbHdv5,60,78.153.192.45,53.35,yellow,-6.26,Celsius,32,1458444054432
6,1311,US,USA,United States,927,device-mac-927QGet3,77,208.178.58.125,38,yellow,-97,Celsius,21,1458444054432
9,1281,US,USA,United States,928,sensor-pad-928uxI0p,74,66.54.145.74,37.79,yellow,-122.4,Celsius,11,1458444054432
3,1461,IN,IND,India,929,meter-gauge-929gibWKS,68,123.201.48.1,12.98,red,77.58,Celsius,15,1458444054432
0,828,ES,ESP,Spain,930,sensor-pad-9306PmoNN9DH,56,213.201.66.1,40.4,green,-3.68,Celsius,14,1458444054433
3,1212,CN,CHN,China,931,meter-gauge-931MMn6DXRaJC,56,218.19.169.92,23.12,yellow,113.25,Celsius,14,1458444054433
5,997,CN,CHN,China,932,sensor-pad-932igYSjS,58,61.186.234.73,29.56,green,106.55,Celsius,28,1458444054433
2,1425,CO,COL,Colombia,933,device-mac-933B1w2Bp,64,186.82.208.1,4.6,red,-74.08,Celsius,22,1458444054433
7,1598,US,USA,United States,934,sensor-pad-934KZnpAd,70,146.82.200.1,42.4,red,-71.26,Celsius,25,1458444054433
4,1321,CN,CHN,China,935,therm-stick-9355VJUua,28,61.183.35.226,30.58,yellow,114.27,Celsius,28,1458444054433
4,1451,US,USA,United States,936,sensor-pad-936zSO1jZG,52,24.164.111.221,38,red,-97,Celsius,20,1458444054434
7,1454,MR,MRT,Mauritania,937,meter-gauge-937mCK1u,72,41.188.64.21,20,red,-12,Celsius,11,1458444054434
3,1427,CN,CHN,China,938,sensor-pad-938nqGshw,60,218.94.138.1,32.06,red,118.78,Celsius,10,1458444054434
0,1509,AU,AUS,Australia,939,device-mac-939ng1nz8kkH,77,203.94.135.1,-33.84,red,151.18,Celsius,33,1458444054434
4,1354,DK,DNK,Denmark,940,sensor-pad-940qNAcrfCTIR,96,83.94.111.1,55.68,yellow,12.57,Celsius,10,1458444054434
6,1512,US,USA,United States,941,meter-gauge-941iWM6bMm,64,208.94.136.1,42.46,red,-71.36,Celsius,29,1458444054434
9,847,US,USA,United States,942,sensor-pad-942WZYcr5igYX,87,204.210.160.229,39.96,green,-82.07,Celsius,27,1458444054435
0,861,AR,ARG,Argentina,943,meter-gauge-943BT5wQ057,77,200.59.128.19,-34.6,green,-58.38,Celsius,33,1458444054435
2,1110,US,USA,United States,944,sensor-pad-944zBtlgaX6yp,46,24.28.227.64,38,yellow,-97,Celsius,29,1458444054435
9,1194,HU,HUN,Hungary,945,device-mac-945XKOYXFePIj,30,87.229.3.78,47.51,yellow,19.13,Celsius,30,1458444054435
2,1431,JP,JPN,Japan,946,sensor-pad-946LjD53gI,70,220.106.62.1,35.69,red,139.75,Celsius,19,1458444054435
3,1235,US,USA,,947,meter-gauge-947IwuSQj0,72,195.2.5.185,47,yellow,8,Celsius,19,1458444054435
7,1551,KR,KOR,Republic of Korea,948,sensor-pad-948KY2A4axd,61,210.106.60.1,37.57,red,126.98,Celsius,25,1458444054435
5,1457,US,USA,United States,949,meter-gauge-949PBHeReQj,66,154.54.10.118,38,red,-97,Celsius,32,1458444054436
2,958,CN,CHN,China,950,sensor-pad-950PZCjnq,57,218.5.183.82,26.06,green,119.31,Celsius,25,1458444054436
3,1492,CA,CAN,Canada,951,device-mac-951lF3Hemb,68,206.75.91.246,51.1,red,-114.11,Celsius,10,1458444054436
2,1398,US,USA,United States,952,sensor-pad-952cFZs2,64,68.85.154.42,38,yellow,-97,Celsius,27,1458444054436
1,1155,US,USA,United States,953,meter-gauge-953dcAF3,70,72.11.27.1,41.31,yellow,-84.56,Celsius,30,1458444054436
1,1493,US,USA,United States,954,sensor-pad-954IZ3BalXc,80,207.11.54.1,33.87,red,-84.46,Celsius,24,1458444054436
1,1074,US,USA,United States,955,therm-stick-955hDbbh5HW,37,209.16.112.2,29.3,yellow,-81.19,Celsius,31,1458444054437
9,1348,LV,LVA,Latvia,956,sensor-pad-956tHlR9,59,193.108.185.174,57,yellow,25,Celsius,21,1458444054437
1,1177,DE,DEU,Germany,957,device-mac-957LJ2aqCtE,70,217.11.56.1,51,yellow,9,Celsius,14,1458444054437
2,1239,CN,CHN,China,958,sensor-pad-958p7n855xkrS,29,220.177.236.8,28.55,yellow,115.93,Celsius,33,1458444054437
4,897,TW,TWN,Taiwan,959,meter-gauge-959gCn0pl,50,210.242.138.71,23.5,green,121,Celsius,18,1458444054437
9,1023,SE,SWE,Sweden,960,sensor-pad-9607U5XOFA,41,193.11.0.101,59.33,yellow,18.07,Celsius,19,1458444054437
5,1170,US,USA,United States,961,meter-gauge-961p8ei1Otgok,80,71.160.98.1,38,yellow,-97,Celsius,12,1458444054437
9,1234,KR,KOR,Republic of Korea,962,sensor-pad-962xM5hLR6,83,221.160.128.1,37.57,yellow,126.98,Celsius,25,1458444054438
5,1227,GB,GBR,United Kingdom,963,device-mac-963sgbzDLPo,53,194.159.180.77,51.5,yellow,-0.13,Celsius,24,1458444054438
9,1557,US,USA,United States,964,sensor-pad-9644B6JD78,41,67.135.206.21,38,red,-97,Celsius,25,1458444054438
7,1464,AU,AUS,Australia,965,therm-stick-965ipKcYlHaAd,66,203.26.98.254,-37.89,red,146.79,Celsius,10,1458444054438
4,1089,DE,DEU,Germany,966,sensor-pad-966fbr85wae,55,193.26.96.254,48.48,yellow,7.94,Celsius,33,1458444054438
3,1056,VI,VIR,U.S. Virgin Islands,967,meter-gauge-967gOEWjIS4T,49,65.113.90.169,18.33,yellow,-64.83,Celsius,21,1458444054438
5,1496,US,USA,United States,968,sensor-pad-968muLvQOE,82,68.172.21.1,38,red,-97,Celsius,34,1458444054439
3,1158,ES,ESP,Spain,969,device-mac-969DNyVZWn,89,213.172.50.1,40.4,yellow,-3.68,Celsius,26,1458444054439
6,1308,DE,DEU,Germany,970,sensor-pad-970orLSu73qi2,96,217.160.76.101,51,yellow,9,Celsius,10,1458444054439
7,889,CN,CHN,China,971,meter-gauge-971vgMFawkh,77,218.77.147.57,20.05,green,110.34,Celsius,27,1458444054439
2,1429,AU,AUS,Australia,972,sensor-pad-972YhWXeE,68,165.228.143.61,-27,red,133,Celsius,13,1458444054439
9,960,CN,CHN,China,973,meter-gauge-9733lvJF,55,222.44.0.229,39.93,green,116.39,Celsius,19,1458444054439
0,941,AT,AUT,Austria,974,sensor-pad-974x9dkX1,53,84.116.216.166,48.2,green,16.37,Celsius,26,1458444054439
0,1307,CA,CAN,Canada,975,device-mac-975Zcm9meJ,93,198.168.252.99,45.45,yellow,-73.67,Celsius,33,1458444054440
5,1404,JP,JPN,Japan,976,sensor-pad-976iaIGBwP7Zx,46,125.170.96.253,35.69,red,139.69,Celsius,13,1458444054440
8,895,AT,AUT,Austria,977,meter-gauge-977yBAziP,52,83.65.95.1,48.2,green,16.37,Celsius,11,1458444054440
3,1267,US,USA,United States,978,sensor-pad-978B93p6uj,55,216.145.224.17,42.19,yellow,-88.35,Celsius,29,1458444054440
9,1330,NL,NLD,Netherlands,979,meter-gauge-979lxMBv1H,37,195.193.117.129,52.37,yellow,4.9,Celsius,17,1458444054440
6,1227,KR,KOR,Republic of Korea,980,sensor-pad-9805fMXJr0,34,58.65.90.1,35.19,yellow,128.08,Celsius,28,1458444054440
7,1170,KR,KOR,Republic of Korea,981,device-mac-981yjhni,87,203.238.189.213,37.6,yellow,126.98,Celsius,23,1458444054441
0,852,US,USA,United States,982,sensor-pad-982gd9s7YWt,59,65.202.239.1,39,green,-77.53,Celsius,26,1458444054441
4,946,KR,KOR,Republic of Korea,983,meter-gauge-983o0i7t8,70,220.121.225.61,37.57,green,126.98,Celsius,33,1458444054441
1,847,RS,SRB,Serbia,984,sensor-pad-9849U3h07k,54,213.240.25.161,44.82,green,20.47,Celsius,30,1458444054441
5,1031,US,USA,United States,985,therm-stick-985kIioS6,76,4.69.143.178,38,yellow,-97,Celsius,13,1458444054441
4,1081,BG,BGR,Bulgaria,986,sensor-pad-986aKgLUOs9,80,88.203.135.25,42.7,yellow,23.33,Celsius,12,1458444054441
0,1554,KR,KOR,Republic of Korea,987,device-mac-987WfGIZFLRAb,62,121.135.13.165,37.57,red,126.98,Celsius,16,1458444054442
4,1286,US,USA,United States,988,sensor-pad-988LM91fKbTb,58,207.251.56.137,35.23,yellow,-106.28,Celsius,23,1458444054442
8,1495,CN,CHN,China,989,meter-gauge-9892JMiRk,73,222.214.194.1,30.67,red,104.07,Celsius,23,1458444054442
9,1019,US,USA,United States,990,sensor-pad-9904mbC1cBNfR,53,207.114.255.6,30.22,yellow,-98.36,Celsius,33,1458444054442
7,805,SG,SGP,Singapore,991,meter-gauge-991CYryevg,62,203.126.228.162,1.37,green,103.8,Celsius,10,1458444054442
2,1442,TR,TUR,Turkey,992,sensor-pad-992VcHhhkLxgj,38,212.156.153.193,41.01,red,28.95,Celsius,22,1458444054442
4,1488,US,USA,United States,993,device-mac-993KOHvm,68,216.185.160.250,38,red,-97,Celsius,15,1458444054442
3,965,DE,DEU,Germany,994,sensor-pad-994myQMEb,61,213.209.109.50,53.84,green,9.96,Celsius,14,1458444054443
8,1404,RU,RUS,Russia,995,therm-stick-995SjHlNxD6,47,194.226.112.1,55.75,red,37.62,Celsius,33,1458444054443
9,816,CN,CHN,China,996,sensor-pad-996Bex9THo4,58,218.56.168.42,36.67,green,117,Celsius,15,1458444054443
5,922,US,USA,United States,997,meter-gauge-997oUtIqxNS,73,67.217.234.98,39.85,green,-104.95,Celsius,27,1458444054443
6,1471,JP,JPN,Japan,998,sensor-pad-998DHJXD,53,210.171.224.140,35.69,red,139.69,Celsius,33,1458444054443
8,1465,US,USA,United States,999,device-mac-999iFA05vUvT,86,24.220.1.226,43.64,red,-94.48,Celsius,34,1458444054443
1,904,US,USA,United States,1000,sensor-pad-10003Mlbf,45,65.112.240.102,38,green,-97,Celsius,11,1458444054444
